OverallQual,TotalArea,GarageCars,PropertyAge,MSSubClass,MSZoning,Neighborhood,HasPorch,HasDeck,LotConfig,HouseStyle,SaleType,SaleCondition,SalePrice,TotalArea_scaled,PropertyAge_scaled,OverallQual_scaled,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_120,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_High,Neighborhood_Low,Neighborhood_Mid,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_Normal,SaleCondition_Partial
5,3456,2,46,80,RL,Low,0,1,Corner,SLvl,WD,Normal,180500,0.29875696528075435,0.3382352941176471,0.4444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,3234,1,37,160,RM,Low,0,1,Inside,2Story,WD,Normal,119500,0.2749678525503643,0.27205882352941174,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,5738,1,117,70,RM,Low,1,0,Corner,2Story,WD,Normal,107500,0.5432918988426918,0.8602941176470588,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4160,2,30,60,RL,Mid,1,0,Inside,2Story,WD,Normal,162900,0.3741963137591084,0.22058823529411764,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2592,2,51,20,RL,Low,0,0,Inside,1Story,WD,Normal,115000,0.20617231033004713,0.375,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3156,1,38,20,RL,Low,0,1,Inside,1Story,WD,Normal,138500,0.2666095156450921,0.27941176470588236,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3376,2,45,20,RL,Low,1,1,Inside,1Story,WD,Normal,155000,0.2901843120445778,0.33088235294117646,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2691,2,1,180,RM,Low,1,0,Inside,SFoyer,New,Partial,140000,0.21678096870981567,0.007352941176470588,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10,10000,2,0,60,RL,Low,1,1,Corner,2Story,New,Partial,160000,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,3738,1,51,20,RL,Low,0,1,Inside,1Story,WD,Normal,154000,0.32897556793827687,0.375,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4944,2,10,60,RL,Mid,0,0,CulDSac,2Story,WD,Normal,225000,0.4582083154736391,0.07352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3759,1,67,70,RL,Mid,1,0,Inside,2Story,WD,Normal,177500,0.3312258894127732,0.4926470588235294,0.5555555555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,6217,3,12,60,RL,High,1,1,Inside,2Story,WD,Normal,290000,0.5946206600942993,0.08823529411764705,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4848,3,1,20,RL,Mid,1,1,Inside,1Story,WD,Normal,232000,0.4479211315902271,0.007352941176470588,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4392,2,2,160,RM,Low,1,0,Inside,2Story,WD,Normal,130000,0.39905700814402056,0.014705882352941176,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,4956,2,3,20,RL,High,1,1,Corner,1Story,WD,Normal,325000,0.45949421345906555,0.022058823529411763,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4104,2,1,120,RL,High,1,1,Inside,1Story,New,Partial,202500,0.3681954564937848,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,2970,2,15,20,RL,Mid,1,0,Inside,1Story,WD,Normal,138000,0.24667809687098152,0.11029411764705882,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3168,2,60,20,RM,Low,1,0,Inside,1Story,WD,Normal,147000,0.2678954136305186,0.4411764705882353,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3866,2,17,20,RL,Mid,1,1,Inside,1Story,WD,Normal,179200,0.3426918131161594,0.125,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5706,2,51,20,RL,Mid,1,0,Inside,1Story,WD,Normal,335000,0.5398628375482212,0.375,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3822,2,2,20,RL,Mid,1,1,Inside,1Story,New,Partial,203000,0.3379768538362623,0.014705882352941176,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,7073,2,17,60,RL,High,0,1,Inside,2Story,WD,Normal,302000,0.6863480497213887,0.125,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,6591,3,11,60,RL,High,1,1,Corner,2Story,WD,Normal,333168,0.6346978139734248,0.08088235294117647,0.8888888888888888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2844,1,53,20,RL,Low,1,0,Inside,1Story,WD,Normal,119000,0.23317616802400343,0.3897058823529412,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,5176,2,39,60,RL,Low,0,1,Inside,2Story,WD,Normal,206900,0.4830690098585512,0.2867647058823529,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4882,3,1,20,RL,Mid,1,1,Inside,1Story,WD,Normal,295493,0.45156450921560215,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4056,2,1,120,FV,Mid,1,0,Corner,1Story,New,Partial,208900,0.36305186455207883,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,5327,3,5,20,RL,Mid,1,1,CulDSac,1Story,WD,Normal,275000,0.49924989284183446,0.03676470588235294,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2760,1,53,20,RL,Low,0,0,Inside,1Story,WD,Normal,111000,0.224174882126018,0.3897058823529412,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4434,2,52,20,RL,Low,1,1,Inside,1Story,WD,Normal,156500,0.4035576510930133,0.38235294117647056,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1440,1,59,20,RL,Low,0,0,Corner,1Story,WD,Normal,72500,0.08272610372910415,0.4338235294117647,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4596,2,18,60,RL,High,1,1,Inside,2Story,WD,Normal,190000,0.42091727389627087,0.1323529411764706,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,1836,0,69,30,RL,Low,0,1,Inside,1Story,WD,Normal,82500,0.12516073724817828,0.5073529411764706,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5385,3,1,20,RL,Mid,1,0,Inside,1Story,New,Partial,147000,0.5054650664380627,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,2388,0,86,30,RM,Low,1,0,Inside,1Story,WD,Normal,55000,0.18431204457779682,0.6323529411764706,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,2092,0,76,30,RH,Low,1,0,Inside,1Story,WD,Normal,79000,0.1525932276039434,0.5588235294117647,0.2222222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2448,1,26,20,RL,Mid,0,0,Inside,1Story,WD,Normal,130500,0.19074153450492926,0.19117647058823528,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,7094,2,88,50,RM,Low,1,0,Corner,1.5Fin,WD,Normal,256000,0.6885983711958852,0.6470588235294118,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4199,2,8,60,RL,Mid,1,0,Inside,2Story,WD,Normal,176500,0.3783754822117445,0.058823529411764705,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4764,3,1,20,RL,Mid,1,1,Inside,1Story,WD,Normal,227000,0.4389198456922417,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2819,2,30,80,RL,Mid,0,0,Inside,SLvl,WD,Normal,132500,0.23049721388769823,0.22058823529411764,0.4444444444444445,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4,2448,1,71,20,RL,Low,0,0,Inside,1Story,WD,Normal,100000,0.19074153450492926,0.5220588235294118,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3523,1,68,50,RM,Low,1,0,Corner,1.5Fin,WD,Normal,125500,0.30593656236605227,0.5,0.4444444444444445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3495,2,39,160,RM,Low,1,0,Inside,2Story,WD,Normal,125000,0.30293613373339046,0.2867647058823529,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4018,2,32,20,RL,Mid,1,0,Inside,1Story,WD,Normal,167900,0.358979854264895,0.23529411764705882,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,4968,2,35,90,RL,Mid,1,0,Inside,1Story,WD,Normal,135000,0.460780111444492,0.25735294117647056,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2079,0,65,30,RM,Low,1,0,Corner,1Story,WD,Normal,52500,0.1512001714530647,0.4779411764705882,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4638,2,4,60,RL,Mid,1,1,Corner,2Story,WD,Normal,200000,0.4254179168452636,0.029411764705882353,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,2592,1,34,20,RL,Mid,0,0,Corner,1Story,WD,Normal,128500,0.20617231033004713,0.25,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,2602,4,36,20,RL,Low,0,0,Inside,1Story,WD,Normal,123000,0.20724389198456922,0.2647058823529412,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3342,2,5,20,RL,Mid,1,0,Inside,1Story,WD,Normal,155000,0.2865409344192027,0.03676470588235294,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5622,2,5,60,RL,Mid,1,1,Inside,2Story,WD,Normal,228500,0.5308615516502357,0.03676470588235294,0.7777777777777777,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4722,2,81,50,RL,Mid,0,0,Inside,1.5Fin,WD,Normal,177000,0.434419202743249,0.5955882352941176,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,3640,2,1,60,RL,Mid,0,0,Corner,2Story,New,Partial,155835,0.31847406772396053,0.007352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,2880,1,87,30,RM,Low,1,0,Inside,1Story,WD,Normal,108500,0.23703386198028287,0.6397058823529411,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,5880,2,38,20,RL,Mid,1,0,CulDSac,1Story,WD,Normal,262500,0.5585083583369053,0.27941176470588236,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5284,3,1,20,RL,High,0,0,Corner,1Story,New,Partial,283463,0.49464209172738954,0.007352941176470588,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,4470,2,9,20,RL,Mid,1,1,Inside,1Story,WD,Normal,215000,0.4074153450492927,0.0661764705882353,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,5195,0,136,70,RM,Low,1,0,Inside,2Story,WD,Normal,122000,0.48510501500214315,1.0,0.7777777777777777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,6516,4,40,90,RL,Low,0,0,Inside,2Story,WD,Normal,200000,0.6266609515645092,0.29411764705882354,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4290,2,46,60,RL,Low,1,0,Inside,2Story,WD,Normal,171000,0.3881268752678954,0.3382352941176471,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3050,2,72,50,RM,Low,0,1,Inside,1.5Fin,WD,Normal,134900,0.25525075010715814,0.5294117647058824,0.5555555555555556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,8509,3,15,50,RL,High,1,1,CulDSac,1.5Fin,WD,Normal,410000,0.8402271753107587,0.11029411764705882,0.7777777777777777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4722,3,8,60,RL,Mid,1,0,Inside,2Story,WD,Normal,235000,0.434419202743249,0.058823529411764705,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4410,2,38,80,RL,Mid,1,0,Inside,SLvl,WD,Normal,170000,0.4009858551221603,0.27941176470588236,0.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
5,2648,1,42,20,RL,Low,0,0,Corner,1Story,WD,Normal,110000,0.21217316759537075,0.3088235294117647,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,3234,2,39,20,RL,Low,0,0,CulDSac,1Story,WD,Normal,149900,0.2749678525503643,0.2867647058823529,0.4444444444444445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3902,2,10,160,FV,Mid,1,0,Inside,2Story,WD,Normal,177500,0.34654950707243887,0.07352941176470588,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9,5940,3,2,20,RL,High,1,1,FR3,1Story,WD,Normal,315000,0.5649378482640377,0.014705882352941176,0.8888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
5,5814,2,87,70,RL,Mid,1,1,Inside,2Story,WD,Normal,189000,0.5514359194170596,0.6397058823529411,0.4444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4590,2,4,20,RL,High,1,1,Inside,1Story,WD,Normal,260000,0.4202743249035576,0.029411764705882353,0.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,4191,1,89,50,RL,Low,0,1,FR2,1.5Fin,WD,Normal,104900,0.37751821688812687,0.6544117647058824,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,3440,2,1,60,RL,Mid,1,0,Inside,2Story,New,Partial,156932,0.29704243463351904,0.007352941176470588,0.5555555555555556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,2920,2,1,160,FV,Mid,1,0,Inside,2Story,WD,Abnorml,144152,0.24132018859837118,0.007352941176470588,0.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,4162,2,10,60,FV,Mid,1,0,Inside,2Story,WD,Normal,216000,0.37441063009001285,0.07352941176470588,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7,4453,2,9,60,RL,Mid,1,0,Inside,2Story,WD,Abnorml,193000,0.4055936562366052,0.0661764705882353,0.6666666666666665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5,3707,1,29,160,RM,Low,1,1,Inside,2Story,WD,Normal,127000,0.32565366480925845,0.21323529411764705,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,2544,2,6,120,RM,Mid,0,1,Inside,1Story,WD,Normal,144000,0.2010287183883412,0.044117647058823525,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8,4993,2,7,20,RL,Mid,1,0,FR2,1Story,WD,Normal,232000,0.46345906558079725,0.051470588235294115,0.7777777777777777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4,3588,1,89,50,RL,Low,1,0,Corner,1.5Fin,WD,Normal,105000,0.3129018431204458,0.6544117647058824,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6,4314,1,53,80,RL,Low,1,0,Inside,SLvl,WD,Normal,165500,0.39069867123874835,0.3897058823529412,0.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
