Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageCars,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePriceBand,HasPorch,Remodelled,PropertyAge,TotalBath,HasPool,HasDeck,TotalArea,IsNew,IsPartial
1299,60,RL,313.0,63887,IR3,Corner,Edwards,1Fam,2Story,10,5,Hip,Stucco,Stucco,Stone,796.0,5,3,PConc,5,3,Gd,GLQ,5644,0,466,6110,5,Y,4692,950,5642,4,1,3,5,12,3,4,2,1,3,New,Partial,160000,4,1,1,0,5,1,1,17394,1,1
1300,20,RL,75.0,7500,Reg,Inside,NAmes,1Fam,1Story,5,7,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,LwQ,340,906,0,1246,5,Y,1246,0,1246,2,1,3,4,6,0,None,1,5,5,WD,Normal,154000,4,0,0,51,3,0,1,3738,0,0
1301,60,RL,MasVnrArea,10762,IR1,CulDSac,Gilbert,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,344.0,4,3,PConc,4,3,No,GLQ,694,0,284,978,5,Y,1005,978,1983,2,1,3,4,9,1,3,2,5,4,WD,Normal,225000,7,0,1,10,3,0,0,4944,0,0
1302,70,RL,MasVnrArea,7500,IR1,Inside,Crawfor,1Fam,2Story,6,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,547,0,224,771,2,Y,753,741,1494,1,0,3,4,7,2,4,1,11,4,WD,Normal,177500,5,0,0,67,1,0,0,3759,0,0
1303,60,RL,92.0,10120,Reg,Inside,NoRidge,1Fam,2Story,8,5,Hip,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4,3,No,GLQ,740,0,425,1165,5,Y,1203,1323,2526,3,1,4,4,8,1,3,3,12,1,WD,Normal,290000,9,1,1,12,4,0,1,6217,0,0
1304,20,RL,73.0,8688,Reg,Inside,Somerst,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,Av,Unf,0,0,1616,1616,5,Y,1616,0,1616,2,0,3,4,7,0,None,3,4,1,WD,Normal,232000,8,1,1,1,2,0,1,4848,0,0
1305,160,RM,32.0,3363,Reg,Inside,Edwards,TwnhsE,2Story,7,5,Gable,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,No,Unf,0,0,976,976,5,Y,976,732,1708,2,0,3,4,7,0,None,2,4,1,WD,Normal,130000,2,1,1,2,2,0,0,4392,0,0
1306,20,RL,108.0,13173,IR1,Corner,NridgHt,1Fam,1Story,9,5,Hip,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,No,GLQ,1572,0,80,1652,5,Y,1652,0,1652,3,0,2,5,6,2,5,2,11,4,WD,Normal,325000,9,1,0,3,3,0,1,4956,0,0
1307,120,RL,48.0,6955,IR1,Inside,NridgHt,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4,3,No,Unf,0,0,1368,1368,5,Y,1368,0,1368,2,0,2,4,6,1,4,2,9,1,New,Partial,202500,7,1,0,1,2,0,1,4104,0,1
1308,20,RL,60.0,8072,Reg,Inside,CollgCr,1Fam,1Story,5,5,Gable,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,No,ALQ,746,0,244,990,5,Y,990,0,990,2,0,3,3,5,0,None,2,5,4,WD,Normal,138000,3,1,0,15,2,0,0,2970,0,0
1309,20,RM,100.0,12000,Reg,Inside,OldTown,1Fam,1Story,5,7,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,GLQ,144,608,172,924,5,Y,1122,0,1122,2,0,2,4,6,0,None,2,5,3,WD,Normal,147000,3,1,0,60,2,0,0,3168,0,0
1310,20,RL,MasVnrArea,7153,Reg,Inside,SawyerW,1Fam,1Story,6,5,Gable,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,No,GLQ,1200,0,78,1278,4,Y,1294,0,1294,3,0,3,4,6,0,None,2,6,3,WD,Normal,179200,5,1,1,17,3,0,1,3866,0,0
1311,20,RL,100.0,17500,Reg,Inside,Crawfor,1Fam,1Story,7,8,Gable,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,Av,GLQ,1406,0,496,1902,3,Y,1902,0,1902,3,0,3,5,7,2,3,2,5,5,WD,Normal,335000,9,1,0,51,3,0,0,5706,0,0
1312,20,RL,68.0,8814,Reg,Inside,CollgCr,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,No,GLQ,925,0,349,1274,5,Y,1274,0,1274,3,0,3,4,6,0,None,2,1,2,New,Partial,203000,7,1,0,2,3,0,1,3822,0,1
1313,60,RL,MasVnrArea,9572,IR1,Inside,NoRidge,1Fam,2Story,8,5,Gable,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,No,GLQ,482,0,971,1453,5,Y,1453,1357,2810,2,1,4,4,9,1,5,2,6,2,WD,Normal,302000,9,0,1,17,3,0,1,7073,0,0
1314,60,RL,108.0,14774,IR1,Corner,NoRidge,1Fam,2Story,9,5,Gable,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,No,Unf,0,0,1393,1393,5,Y,1422,1177,2599,2,1,4,4,10,1,3,3,5,5,WD,Normal,333168,9,1,1,11,3,0,1,6591,0,0
1315,20,RL,60.0,8190,Reg,Inside,Edwards,1Fam,1Story,4,6,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,732,0,216,948,5,Y,948,0,948,2,0,3,3,5,1,3,1,10,2,WD,Normal,119000,1,1,1,53,2,0,0,2844,0,0
1316,60,RL,85.0,11075,Reg,Inside,NAmes,1Fam,2Story,6,5,Gable,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,Mn,ALQ,500,276,176,952,3,Y,1092,1020,2112,2,1,4,3,9,2,4,2,6,3,WD,Normal,206900,7,0,1,39,3,0,1,5176,0,0
1317,20,RL,61.0,10226,IR1,Inside,CollgCr,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5,3,Gd,Unf,0,0,1622,1622,5,Y,1630,0,1630,3,0,3,5,8,1,4,3,1,4,WD,Normal,295493,9,1,1,1,3,0,1,4882,0,0
1318,120,FV,47.0,4230,Reg,Corner,Somerst,TwnhsE,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,No,Unf,0,0,1352,1352,5,Y,1352,0,1352,2,0,2,4,5,1,4,2,4,2,New,Partial,208900,7,1,0,1,2,0,0,4056,0,1
1319,20,RL,MasVnrArea,14781,IR2,CulDSac,CollgCr,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,Gd,Unf,0,0,1753,1753,5,Y,1787,0,1787,2,0,3,4,7,1,3,3,8,1,WD,Normal,275000,8,1,0,5,2,0,1,5327,0,0
1320,20,RL,75.0,10215,Reg,Inside,Edwards,1Fam,1Story,4,5,Hip,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,No,ALQ,492,0,372,864,5,Y,948,0,948,1,0,3,3,5,0,None,1,2,2,WD,Normal,111000,1,0,1,53,1,0,0,2760,0,0
1321,20,RL,70.0,8400,Reg,Inside,NAmes,1Fam,1Story,6,3,Hip,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,ALQ,189,661,628,1478,4,Y,1478,0,1478,2,1,3,3,6,2,4,2,6,4,WD,Normal,156500,4,0,1,52,3,0,1,4434,0,0
1322,20,RL,MasVnrArea,6627,IR1,Corner,BrkSide,1Fam,1Story,3,6,Hip,VinylSd,VinylSd,None,0.0,3,3,CBlock,None,None,None,None,0,0,0,0,3,N,720,0,720,1,0,2,3,4,0,None,1,7,3,WD,Normal,72500,0,0,0,59,1,0,0,1440,0,0
1323,60,RL,107.0,10186,IR1,Inside,NoRidge,1Fam,2Story,7,5,Gable,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,No,GLQ,674,0,76,750,5,Y,1061,862,1923,3,1,3,4,8,1,3,2,6,5,WD,Normal,190000,6,1,1,18,4,0,1,4596,0,0
1324,30,RL,50.0,5330,Reg,Inside,BrkSide,1Fam,1Story,4,7,Hip,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,No,LwQ,280,0,140,420,4,Y,708,0,708,1,0,2,2,5,0,None,0,12,4,WD,Normal,82500,0,0,0,69,1,0,1,1836,0,0
1325,20,RL,75.0,9986,Reg,Inside,Somerst,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5,3,Av,Unf,0,0,1795,1795,5,Y,1795,0,1795,2,0,2,4,7,1,4,3,2,2,New,Partial,147000,3,1,0,1,2,0,0,5385,0,1
1326,30,RM,40.0,3636,Reg,Inside,IDOTRR,1Fam,1Story,4,4,Gable,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,2,No,Unf,0,0,796,796,2,N,796,0,796,1,0,2,3,5,0,None,0,1,3,WD,Normal,55000,0,0,0,86,1,0,0,2388,0,0
1327,30,RH,70.0,4270,Reg,Inside,Edwards,1Fam,1Story,3,6,Gable,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Rec,544,0,0,544,5,Y,774,0,774,1,0,3,4,6,0,None,0,5,2,WD,Normal,79000,0,0,0,76,1,0,0,2092,0,0
1328,20,RL,60.0,6600,Reg,Inside,Mitchel,1Fam,1Story,5,9,Gable,VinylSd,VinylSd,None,0.0,4,4,CBlock,3,3,No,ALQ,641,0,175,816,5,Y,816,0,816,1,1,3,4,5,1,5,1,10,3,WD,Normal,130500,2,0,0,26,2,0,0,2448,0,0
1329,50,RM,60.0,10440,Reg,Corner,OldTown,1Fam,1.5Fin,6,7,Gable,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4,3,No,LwQ,493,0,1017,1510,5,Y,1584,1208,2792,2,0,5,3,8,2,3,2,6,3,WD,Normal,256000,8,1,0,88,2,0,0,7094,0,0
1330,60,RL,63.0,9084,IR1,Inside,Gilbert,1Fam,2Story,7,5,Hip,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,0,935,935,4,Y,955,677,1632,2,1,3,3,8,1,3,2,6,1,WD,Normal,176500,5,1,1,8,3,0,0,4199,0,0
1331,20,RL,85.0,10000,Reg,Inside,Somerst,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,Av,Unf,0,0,1588,1588,5,Y,1588,0,1588,2,0,3,4,7,1,4,3,12,2,WD,Normal,227000,7,1,1,1,2,0,1,4764,0,0
1332,80,RL,55.0,10780,IR1,Inside,CollgCr,1Fam,SLvl,5,5,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Av,ALQ,483,0,428,911,4,Y,954,0,954,1,0,3,3,6,0,None,2,7,1,WD,Normal,132500,2,0,1,30,1,0,0,2819,0,0
1333,20,RL,67.0,8877,Reg,Inside,Edwards,1Fam,1Story,4,6,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,Mn,ALQ,690,0,126,816,5,Y,816,0,816,2,0,2,3,3,1,4,1,5,4,WD,Normal,100000,0,0,0,71,2,0,0,2448,0,0
1334,50,RM,60.0,7200,Reg,Corner,IDOTRR,1Fam,1.5Fin,5,6,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0,0,803,803,5,Y,803,557,1360,1,1,2,4,6,0,None,1,7,1,WD,Normal,125500,2,1,0,68,2,0,0,3523,0,0
1335,160,RM,24.0,2368,Reg,Inside,BrDale,TwnhsE,2Story,5,6,Gable,HdBoard,HdBoard,None,312.0,3,3,CBlock,3,3,No,LwQ,765,0,0,765,3,Y,765,600,1365,1,1,3,3,7,0,None,2,5,4,WD,Normal,125000,2,1,1,39,2,0,0,3495,0,0
1336,20,RL,80.0,9650,Reg,Inside,NWAmes,1Fam,1Story,6,5,Gable,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,No,ALQ,686,0,664,1350,3,Y,1334,0,1334,2,1,2,3,6,1,3,2,4,4,WD,Normal,167900,5,1,1,32,3,0,0,4018,0,0
1337,90,RL,87.0,9246,IR1,Inside,NWAmes,Duplex,1Story,5,5,Gable,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3,3,No,Unf,0,0,1656,1656,3,Y,1656,0,1656,2,0,4,3,8,0,None,2,11,3,WD,Normal,135000,2,1,1,35,2,0,0,4968,0,0
1338,30,RM,153.0,4118,IR1,Corner,OldTown,1Fam,1Story,4,4,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Unf,0,0,693,693,2,N,693,0,693,1,0,2,2,4,0,None,0,3,1,WD,Normal,52500,0,1,0,65,1,0,0,2079,0,0
1339,60,RL,95.0,13450,IR1,Corner,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,700,0,216,916,5,Y,920,941,1861,3,1,3,4,8,0,None,2,6,1,WD,Normal,200000,7,1,1,4,4,0,1,4638,0,0
1340,20,RL,120.0,9560,IR1,Corner,CollgCr,1Fam,1Story,5,7,Hip,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,Mn,Rec,360,0,504,864,5,Y,864,0,864,1,0,3,3,5,0,None,1,6,1,WD,Normal,128500,2,0,1,34,1,0,0,2592,0,0
1341,20,RL,70.0,8294,Reg,Inside,NAmes,1Fam,1Story,4,5,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,Unf,0,0,858,858,3,Y,872,0,872,1,0,3,3,5,0,None,4,6,2,WD,Normal,123000,1,0,1,36,1,0,0,2602,0,0
1342,20,RL,66.0,13695,Reg,Inside,SawyerW,1Fam,1Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,GLQ,814,0,300,1114,5,Y,1114,0,1114,2,0,3,4,6,0,None,2,7,3,WD,Normal,155000,4,1,0,5,2,0,0,3342,0,0
1343,60,RL,MasVnrArea,9375,Reg,Inside,CollgCr,1Fam,2Story,8,5,Gable,VinylSd,VinylSd,BrkFace,149.0,4,3,PConc,4,3,No,Unf,0,0,1284,1284,5,Y,1284,885,2169,2,1,3,4,7,1,4,2,8,2,WD,Normal,228500,7,1,1,5,3,0,1,5622,0,0
1344,50,RL,57.0,7558,Reg,Inside,Crawfor,1Fam,1.5Fin,6,6,Gable,BrkFace,Stone,None,0.0,3,3,BrkTil,3,3,No,Unf,0,0,896,896,4,Y,1172,741,1913,1,1,3,3,9,1,3,2,3,4,WD,Normal,177000,5,0,0,81,2,0,0,4722,0,0
1345,60,RL,85.0,11103,IR1,Corner,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,728,728,5,Y,728,728,1456,2,1,3,4,8,1,3,2,7,2,New,Partial,155835,4,0,1,1,3,0,0,3640,0,1
1346,30,RM,50.0,6000,Reg,Inside,OldTown,1Fam,1Story,4,4,Hip,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,No,ALQ,250,0,710,960,4,Y,960,0,960,1,0,2,2,5,0,None,1,7,2,WD,Normal,108500,1,0,0,87,1,0,0,2880,0,0
1347,20,RL,MasVnrArea,20781,IR2,CulDSac,NWAmes,1Fam,1Story,7,7,Hip,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,No,BLQ,297,68,1203,1568,3,Y,2156,0,2156,2,0,3,3,9,1,4,2,6,1,WD,Normal,262500,8,1,0,38,2,0,0,5880,0,0
1348,20,RL,93.0,15306,IR1,Corner,Timber,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,Stone,100.0,4,3,PConc,5,3,Gd,GLQ,80,0,1652,1732,5,Y,1776,0,1776,3,0,3,4,7,1,4,3,5,2,New,Partial,283463,9,0,0,1,3,0,0,5284,0,1
1349,20,RL,MasVnrArea,16196,IR3,Inside,SawyerW,1Fam,1Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Gd,GLQ,1443,0,39,1482,5,Y,1494,0,1494,3,0,3,4,5,1,2,2,8,2,WD,Normal,215000,7,1,1,9,3,0,1,4470,0,0
1350,70,RM,50.0,5250,Reg,Inside,OldTown,1Fam,2Story,8,5,Gable,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,2,No,LwQ,259,0,425,684,2,N,938,1215,2358,2,0,4,3,8,0,None,0,12,3,WD,Normal,122000,1,1,0,136,2,0,0,5195,0,0
1351,90,RL,91.0,11643,Reg,Inside,NAmes,Duplex,2Story,5,5,Gable,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,No,LwQ,500,0,748,1248,3,Y,1338,1296,2634,3,3,6,3,12,0,None,4,8,4,WD,Normal,200000,7,0,1,40,6,0,0,6516,0,0
1352,60,RL,70.0,9247,IR1,Inside,NAmes,1Fam,2Story,6,6,Gable,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,No,Rec,319,0,539,858,5,Y,858,858,1716,1,1,4,3,8,1,4,2,3,3,WD,Normal,171000,5,1,1,46,2,0,0,4290,0,0
1353,50,RM,50.0,6000,Reg,Inside,BrkSide,1Fam,1.5Fin,6,9,Gable,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,No,Unf,0,0,698,698,3,Y,786,390,1176,1,0,2,3,4,0,None,2,7,4,WD,Normal,134900,2,0,0,72,1,0,1,3050,0,0
1354,50,RL,56.0,14720,IR1,CulDSac,NoRidge,1Fam,1.5Fin,8,5,Hip,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,Av,GLQ,816,0,1217,2033,5,Y,2053,1185,3238,3,1,4,4,9,1,5,3,3,5,WD,Normal,410000,9,1,0,15,4,0,1,8509,0,0
1355,60,RL,MasVnrArea,10316,IR1,Inside,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,735,0,257,992,5,Y,992,873,1865,3,1,3,4,7,1,3,3,6,3,WD,Normal,235000,8,1,1,8,4,0,0,4722,0,0
1356,80,RL,102.0,10192,IR1,Inside,NWAmes,1Fam,SLvl,7,6,Gable,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,No,Unf,0,0,570,570,4,Y,1222,698,1920,3,0,4,4,8,1,3,2,9,1,WD,Normal,170000,5,1,0,38,3,0,0,4410,0,0
1357,20,RL,MasVnrArea,9477,Reg,Corner,NAmes,1Fam,1Story,5,5,Gable,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,No,Rec,340,0,524,864,3,Y,892,0,892,1,0,3,3,5,0,None,1,10,3,WD,Normal,110000,1,0,1,42,1,0,0,2648,0,0
1358,20,RL,MasVnrArea,12537,IR1,CulDSac,NAmes,1Fam,1Story,5,6,Gable,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,GLQ,734,0,344,1078,5,Y,1078,0,1078,2,1,3,3,6,1,2,2,4,5,WD,Normal,149900,4,0,0,39,3,0,0,3234,0,0
1359,160,FV,MasVnrArea,2117,Reg,Inside,Somerst,Twnhs,2Story,6,5,Gable,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,No,GLQ,378,0,378,756,5,Y,769,804,1573,2,1,3,4,5,0,None,2,6,5,WD,Normal,177500,5,1,1,10,3,0,0,3902,0,0
1360,20,RL,129.0,16737,Reg,FR3,NridgHt,1Fam,1Story,9,5,Hip,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5,3,Av,GLQ,1447,0,533,1980,5,Y,1980,0,1980,3,0,3,5,8,1,4,3,9,1,WD,Normal,315000,9,1,0,2,3,0,1,5940,0,0
1361,70,RL,51.0,9842,Reg,Inside,SWISU,1Fam,2Story,5,6,Gable,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,Unf,0,0,612,612,5,Y,990,1611,2601,3,1,4,3,8,0,None,2,5,3,WD,Normal,189000,6,0,0,87,4,0,1,5814,0,0
1362,20,RL,124.0,16158,IR1,Inside,StoneBr,1Fam,1Story,7,5,Hip,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5,3,Av,ALQ,1274,0,256,1530,5,Y,1530,0,1530,3,0,3,4,7,1,4,2,6,4,WD,Normal,260000,8,1,1,4,3,0,1,4590,0,0
1363,50,RL,MasVnrArea,12513,IR1,FR2,NAmes,1Fam,1.5Fin,4,4,Gable,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,2,No,Unf,0,0,715,715,4,Y,1281,457,1738,2,0,4,3,7,1,4,1,6,4,WD,Normal,104900,0,0,0,89,2,0,1,4191,0,0
1364,60,RL,73.0,8499,IR1,Inside,Gilbert,1Fam,2Story,6,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,0,616,616,5,Y,616,796,1412,2,1,3,4,6,1,4,2,3,2,New,Partial,156932,4,1,0,1,3,0,0,3440,0,1
1365,160,FV,30.0,3180,Reg,Inside,Somerst,TwnhsE,2Story,7,5,Gable,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,600,600,5,Y,520,600,1200,2,1,2,4,4,0,None,2,4,1,WD,Abnorml,144152,3,1,1,1,3,0,0,2920,0,0
1366,60,FV,MasVnrArea,7500,Reg,Inside,Somerst,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,533,0,281,814,5,Y,814,860,1674,3,1,3,4,7,0,None,2,1,5,WD,Normal,216000,7,1,1,10,4,0,0,4162,0,0
1367,60,RL,68.0,9179,IR1,Inside,CollgCr,1Fam,2Story,7,5,Gable,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,No,GLQ,633,0,240,873,5,Y,882,908,1790,3,1,3,4,7,0,None,2,6,3,WD,Abnorml,193000,6,1,1,9,4,0,0,4453,0,0
1368,160,RM,41.0,2665,Reg,Inside,MeadowV,TwnhsE,2Story,5,6,Gable,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,No,ALQ,548,173,36,757,5,Y,925,550,1475,2,0,4,3,6,1,3,1,7,1,WD,Normal,127000,2,1,1,29,2,0,1,3707,0,0
1369,120,RM,MasVnrArea,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,Gable,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,Av,GLQ,685,0,163,848,5,Y,848,0,848,2,0,1,4,4,0,None,2,6,4,WD,Normal,144000,3,0,0,6,2,0,1,2544,0,0
1370,20,RL,48.0,10635,IR2,FR2,CollgCr,1Fam,1Story,8,5,Hip,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,Av,BLQ,370,972,315,1657,5,Y,1668,0,1668,3,0,3,4,8,1,3,2,5,5,WD,Normal,232000,8,1,1,7,3,0,0,4993,0,0
1371,50,RL,90.0,5400,Reg,Corner,OldTown,1Fam,1.5Fin,4,6,Gable,CBlock,CBlock,None,0.0,2,3,PConc,3,3,No,ALQ,315,105,420,840,5,Y,840,534,1374,1,0,2,3,6,0,None,1,10,4,WD,Normal,105000,0,0,0,89,1,0,0,3588,0,0
1372,80,RL,80.0,9600,Reg,Inside,NAmes,1Fam,SLvl,6,6,Hip,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,Av,BLQ,831,0,161,992,4,Y,1661,0,1661,2,0,3,4,8,1,3,1,10,3,WD,Normal,165500,5,1,0,53,2,0,0,4314,0,0
1373,60,RL,75.0,9750,Reg,Corner,CollgCr,1Fam,2Story,7,6,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,Av,GLQ,975,0,133,1108,5,Y,1108,989,2097,3,1,3,4,8,1,3,2,6,1,WD,Normal,274300,8,1,1,8,4,0,1,5302,0,0
1374,20,RL,MasVnrArea,11400,Reg,Inside,NoRidge,1Fam,1Story,10,5,Hip,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,Gd,GLQ,1282,0,1351,2633,5,Y,2633,0,2633,3,1,2,5,8,2,4,3,3,2,WD,Normal,466500,9,1,0,6,4,0,1,7899,0,0
1375,60,FV,85.0,10625,Reg,Inside,Somerst,1Fam,2Story,7,5,Gable,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,Unf,0,0,1026,1026,5,Y,1026,932,1958,2,1,3,4,9,1,4,3,7,3,WD,Normal,250000,8,1,1,3,3,0,1,4942,0,0
1376,20,RL,89.0,10991,IR1,Inside,Timber,1Fam,1Story,8,5,Gable,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,Gd,Unf,0,0,1571,1571,5,Y,1571,0,1571,2,0,3,4,7,1,4,3,12,2,New,Partial,239000,8,1,1,0,2,0,1,4713,1,1
1377,30,RL,52.0,6292,Reg,Inside,SWISU,1Fam,1Story,6,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,Mn,Rec,384,0,384,768,3,N,790,0,790,1,0,2,3,4,0,None,1,4,3,WD,Normal,91000,0,1,0,78,1,0,0,2348,0,0
1378,50,RL,60.0,10998,Reg,Inside,Edwards,1Fam,1.5Fin,5,5,Gable,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,408,420,156,984,5,Y,984,620,1604,2,0,3,3,6,0,None,2,7,4,WD,Normal,117000,1,1,0,68,2,0,0,4192,0,0
1379,160,RM,21.0,1953,Reg,Inside,BrDale,Twnhs,2Story,6,5,Gable,HdBoard,HdBoard,BrkFace,408.0,3,3,CBlock,3,2,No,BLQ,309,0,174,483,3,Y,483,504,987,1,1,2,3,5,0,None,1,6,1,WD,Normal,83000,0,0,1,33,2,0,1,2457,0,0
1380,80,RL,73.0,9735,Reg,Inside,Timber,1Fam,SLvl,5,5,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0,0,384,384,4,Y,754,640,1394,2,1,3,4,7,0,None,2,5,3,WD,Normal,167500,5,0,0,2,3,0,1,3172,0,0
1381,30,RL,45.0,8212,Reg,Inside,Edwards,1Fam,1Story,3,3,Gable,Stucco,Stucco,None,0.0,3,2,BrkTil,3,2,No,Rec,203,0,661,864,3,N,864,0,864,2,0,2,3,5,0,None,1,6,5,WD,Normal,58500,0,0,0,96,2,0,0,2592,0,0
1382,20,RL,MasVnrArea,12925,IR1,Corner,NAmes,1Fam,1Story,6,7,Gable,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,Mn,BLQ,865,0,340,1205,5,Y,2117,0,2117,2,1,4,3,7,2,4,2,5,3,WD,Normal,237500,8,1,1,38,3,0,0,5439,0,0
1383,70,RM,60.0,7200,Reg,Corner,OldTown,1Fam,2Story,7,7,Hip,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,Unf,0,0,596,596,5,Y,998,764,1762,2,1,4,4,8,0,None,2,10,1,WD,Normal,157000,4,0,0,86,3,0,1,4120,0,0
1384,30,RL,MasVnrArea,25339,Reg,Inside,Sawyer,1Fam,1Story,5,7,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,No,Unf,0,0,816,816,5,Y,1416,0,1416,2,0,3,4,7,0,None,2,8,2,WD,Normal,112000,1,0,0,89,2,0,0,3648,0,0
